[2025-03-09T09:12:18.497+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T09:12:18.538+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.552+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.553+0000] {taskinstance.py:2306} INFO - Starting attempt 3 of 3
[2025-03-09T09:12:18.566+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T09:12:18.574+0000] {standard_task_runner.py:63} INFO - Started process 14788 to run task
[2025-03-09T09:12:18.578+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '46', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmpwa5jpe54']
[2025-03-09T09:12:18.581+0000] {standard_task_runner.py:91} INFO - Job 46: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T09:12:18.645+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T09:40:00.833+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:01.404+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:01.405+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:01.985+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:01.986+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:02.487+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=DECENT%EC%82%B0%EB%93%A4
[2025-03-09T09:40:02.546+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:02.547+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:03.108+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:03.109+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:03.665+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:03.666+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:04.225+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:04.226+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:04.782+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:04.783+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:05.284+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=Bambi7
[2025-03-09T09:40:05.340+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:05.340+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:05.898+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:05.899+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:06.455+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:06.456+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:07.011+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:07.012+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:07.575+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:07.576+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:08.076+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EA%B8%88%EC%A0%84%EC%88%98S2
[2025-03-09T09:40:08.133+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:08.133+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:08.690+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:08.690+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:09.250+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:09.251+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:09.807+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:09.808+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:10.367+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:10.367+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:10.868+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EA%B2%A8%EC%9A%B8%EC%9D%84%EB%8C%80%EB%B9%84%ED%95%9C%EB%8F%BC%EC%A7%80
[2025-03-09T09:40:10.929+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:10.929+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:11.483+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:11.484+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:12.037+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:12.038+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:12.594+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:12.595+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:13.151+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:13.151+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:13.652+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%9A%9C%EB%9A%9CV
[2025-03-09T09:40:13.711+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:13.712+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:14.266+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:14.266+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:14.822+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:14.823+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:15.378+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:15.379+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:15.949+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:15.949+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:16.450+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=MetaOUT
[2025-03-09T09:40:16.506+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:16.506+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:17.060+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:17.060+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:17.615+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:17.616+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:18.177+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:18.178+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:18.735+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:18.736+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:19.237+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%B2%A0%EB%A5%B4%EB%A7%8C%EB%B0%9C%EA%B0%80%EB%9D%BD
[2025-03-09T09:40:19.296+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:19.296+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:19.853+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:19.854+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:20.408+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:20.409+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:20.971+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:20.971+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:21.531+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:21.532+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:22.033+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EB%8D%95%EB%B0%B0
[2025-03-09T09:40:22.091+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:22.091+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:22.663+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:22.664+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:23.227+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:23.228+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:23.794+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:23.795+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:24.355+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:24.355+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:24.856+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=BoomK
[2025-03-09T09:40:24.914+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:24.915+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:25.471+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:25.472+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:26.028+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:26.029+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:26.588+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:26.589+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:27.146+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:27.147+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:27.647+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=TheBestGalactico
[2025-03-09T09:40:27.700+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:27.700+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:28.256+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:28.257+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:28.815+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:28.815+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:29.371+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:29.372+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:29.924+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:29.924+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:30.425+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=Benz%EC%84%9C%ED%95%98
[2025-03-09T09:40:30.482+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:30.482+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:31.044+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:31.044+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:31.635+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
[2025-03-09T09:40:31.636+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:32.194+0000] {collect_match_info.py:55} WARNING - 429 발생 - 4/5회 시도 중... 키 교체
[2025-03-09T09:40:32.195+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5158b452e040b6f801cbae66cb00e98b9630d24495ce64667f793541e92fb1b9efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:32.753+0000] {collect_match_info.py:55} WARNING - 429 발생 - 5/5회 시도 중... 키 교체
[2025-03-09T09:40:32.754+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:33.255+0000] {collect_match_info.py:65} ERROR - 3회 재시도 실패 - url=https://open.api.nexon.com/fconline/v1/id?nickname=%EC%9E%A5%EC%9E%AC%EC%9D%B8
[2025-03-09T09:40:33.310+0000] {collect_match_info.py:55} WARNING - 429 발생 - 1/5회 시도 중... 키 교체
[2025-03-09T09:40:33.310+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:33.869+0000] {collect_match_info.py:55} WARNING - 429 발생 - 2/5회 시도 중... 키 교체
[2025-03-09T09:40:33.869+0000] {collect_match_info.py:35} WARNING - 429 발생으로 API 키 교체...새로운 키: test_1a9576030c5be59d1af81f68f313cb62a733ad7a26ff4aed0fe3dafbec5feab5efe8d04e6d233bd35cf2fabdeb93fb0d
[2025-03-09T09:40:34.426+0000] {collect_match_info.py:55} WARNING - 429 발생 - 3/5회 시도 중... 키 교체
